Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
Mutant_10_of_purePursuitUSCity,MRIP1_3,4,11,0.003603513,0.00360332,99999,36.62,4.54188E-06,0,31.6227766,31.6227766,35.6748557,25.8916585
Mutant_10_of_purePursuitUSCity,MRIP1_3,5,41,0.029789946,2.76612349,99999,99999,0.052145368,0.23551023,31.6227766,31.6227766,36.9076068,40.4011757
Mutant_10_of_purePursuitUSCity,MRIP1_3,6,51,1.882180407,1.467300444,99999,99999,0.48703594,0.787529558,31.6227766,31.6227766,37.0474236,45.7739312
Mutant_10_of_purePursuitUSCity,MRIP1_3,7,31,23.35379863,23.36139577,99999,99999,0.088002848,0.083317435,31.6227766,31.6227766,36.6926996,41.7803806
Mutant_10_of_purePursuitUSCity,MRIP1_3,8,52,0.247134529,0.17813662,99999,99999,0.098043533,0.107150944,31.6227766,31.6227766,37.8439862,41.5122082
Mutant_10_of_purePursuitUSCity,MRIP1_3,9,51,11.1803588,8.271388504,99999,99999,0.302406237,0.04204235,31.6227766,31.6227766,36.5362916,40.5344067
Mutant_10_of_purePursuitUSCity,MRIP1_3,10,31,0.019864516,0.159596865,99999,99999,0.01486037,0.051765323,31.6227766,31.6227766,35.9609496,40.6868868
Mutant_10_of_purePursuitUSCity,MRIP1_3,11,51,10.24225693,8.976398353,99999,99999,0.876965973,1.607343434,31.6227766,31.6227766,37.4040658,40.2919896
Mutant_10_of_purePursuitUSCity,MRIP1_3,12,32,0.308363715,0.284636027,99999,99999,0.063921662,0.084018106,31.6227766,31.6227766,37.5321888,41.196427
Mutant_10_of_purePursuitUSCity,MRIP1_3,13,11,0.00064186,0.000641845,99999,99999,1.24763E-05,9.56981E-05,31.6227766,31.6227766,41.8116575,41.3896139
Mutant_10_of_purePursuitUSCity,MRIP1_3,14,61,0.02415351,0.023083423,99999,99999,0.074597086,0.000518714,31.6227766,31.6227766,36.2973741,40.870267
Mutant_10_of_purePursuitUSCity,MRIP1_3,15,71,0.164892352,13.96490829,99999,99999,0.005003928,0.244092101,31.6227766,31.6227766,37.6922922,41.5906986
Mutant_10_of_purePursuitUSCity,MRIP1_3,16,31,22.09663849,22.0863404,99999,99999,0.496187428,0.638104071,31.6227766,31.6227766,36.9166142,40.9412053
Mutant_10_of_purePursuitUSCity,MRIP1_3,17,41,1.256604164,2.760876632,99999,99999,0.121513941,0.467145023,31.6227766,31.6227766,38.1172607,42.6595516
Mutant_10_of_purePursuitUSCity,MRIP1_3,18,51,0.260130916,0.52403341,99999,99999,0.025253926,0.044550084,31.6227766,31.6227766,37.3220873,41.6511194
Mutant_10_of_purePursuitUSCity,MRIP1_3,19,62,0.023152116,1.767774944,99999,99999,0,0.141339938,31.6227766,31.6227766,36.4291578,40.6358514
Mutant_10_of_purePursuitUSCity,MRIP1_3,20,22,7.593315006,0.2528248,99999,99999,0.033475141,0.133313246,31.6227766,31.6227766,37.877223,41.7879737
Mutant_10_of_purePursuitUSCity,MRIP1_3,21,21,0.084549104,0.076541917,99999,99999,0.013244978,0.020698559,31.6227766,31.6227766,38.0393851,45.4553443
Mutant_10_of_purePursuitUSCity,MRIP1_3,22,51,0.678734307,0.676850893,99999,99999,0.013062408,0.02766674,31.6227766,31.6227766,37.7301564,41.4156183
Mutant_10_of_purePursuitUSCity,MRIP1_3,23,41,1.875258248,1.893221719,99999,99999,0.386366683,0.475644594,31.6227766,31.6227766,39.7381221,42.4052542
Mutant_10_of_purePursuitUSCity,MRIP1_3,24,71,3.497592495,3.439607088,99999,72.82,0.707292257,1.214399326,31.6227766,31.6227766,38.2029747,35.2155558
Mutant_10_of_purePursuitUSCity,MRIP1_3,25,61,0.005602475,0.38908877,99999,99999,0.039278061,0.128572324,31.6227766,31.6227766,37.7078882,41.090827
Mutant_10_of_purePursuitUSCity,MRIP1_3,26,61,3.794895027,3.798515328,99999,99999,0.095054563,0.188642133,31.6227766,31.6227766,37.1162676,37.2717294
Mutant_10_of_purePursuitUSCity,MRIP1_3,27,22,1.331399087,1.482716049,99999,99999,0.302892637,0.338588445,31.6227766,31.6227766,37.92928,41.3515423
Mutant_10_of_purePursuitUSCity,MRIP1_3,28,51,1.748279884,1.527631902,99999,99999,1.08624119,1.161954347,31.6227766,31.6227766,38.1947574,42.4680448
Mutant_10_of_purePursuitUSCity,MRIP1_3,29,51,2.708734721,2.54197668,99999,99999,0.740255336,1.114500265,31.6227766,31.6227766,37.1622143,41.1612064
Mutant_10_of_purePursuitUSCity,MRIP1_3,30,62,0.025603356,0.052161394,99999,99999,0.0376942,0.08013642,31.6227766,31.6227766,37.4379478,41.2698501
Mutant_10_of_purePursuitUSCity,MRIP1_3,31,11,0.002662268,0.002060432,99999,99999,0.007823817,5.654E-05,31.6227766,31.6227766,38.1651549,41.4169635
Mutant_10_of_purePursuitUSCity,MRIP1_3,32,62,14.5422871,14.54884303,99999,99999,0.048731052,0.048750432,31.6227766,31.6227766,37.0017539,40.7679178
Mutant_10_of_purePursuitUSCity,MRIP1_3,33,51,1.630891603,1.375363147,99999,99999,0.407060521,0.817391122,31.6227766,31.6227766,36.5685557,41.0884599
Mutant_10_of_purePursuitUSCity,MRIP1_3,34,51,1.628588292,1.818831006,99999,99999,0.360663332,0.703992099,31.6227766,31.6227766,36.7482401,36.7216083
Mutant_10_of_purePursuitUSCity,MRIP1_3,35,71,6.12432616,0.497347527,99999,99999,0.152731249,0.053878246,31.6227766,31.6227766,37.2292573,42.6006039
Mutant_10_of_purePursuitUSCity,MRIP1_3,36,11,0.002734233,0.000655213,99999,99999,0.003920106,8.80112E-05,31.6227766,31.6227766,41.8851117,41.508144
Mutant_10_of_purePursuitUSCity,MRIP1_3,37,22,10.97730312,8.877423645,99999,99999,0.382023946,0.158654667,31.6227766,31.6227766,37.2407456,41.6760765
Mutant_10_of_purePursuitUSCity,MRIP1_3,38,61,2.048030429,2.04740892,99999,99999,0.1093834,0.18938318,31.6227766,31.6227766,38.0905756,42.4720755
Mutant_10_of_purePursuitUSCity,MRIP1_3,39,21,1.024667465,1.007859661,99999,99999,0.078647087,0.081336778,31.6227766,31.6227766,38.4670081,42.7059856
Mutant_10_of_purePursuitUSCity,MRIP1_3,40,41,4.936926609,4.868192952,99999,44.29,0.835397034,1.146903444,31.6227766,31.6227766,37.5691347,29.3077594
Mutant_10_of_purePursuitUSCity,MRIP1_3,41,51,0.46232803,0.23097718,99999,99999,0.042706873,0.049861281,31.6227766,31.6227766,37.9850692,42.0432268
Mutant_10_of_purePursuitUSCity,MRIP1_3,42,71,1.159674992,1.810892762,99999,99999,0.117947744,0.285540746,31.6227766,31.6227766,37.5705609,41.5211267
Mutant_10_of_purePursuitUSCity,MRIP1_3,43,81,2.152227581,7.800099891,99999,99999,0.606737123,1.980410566,31.6227766,31.6227766,37.6039037,42.0814221
Mutant_10_of_purePursuitUSCity,MRIP1_3,44,11,0.000581389,0.000710842,8.42,8.39,0.000579271,0.000883372,31.6227766,31.6227766,18.1981255,18.7216711
Mutant_10_of_purePursuitUSCity,MRIP1_3,45,81,0.593976526,1.391582736,99999,99999,0.190813114,0.618471675,31.6227766,31.6227766,37.9379739,42.4630274
Mutant_10_of_purePursuitUSCity,MRIP1_3,46,92,1.239794418,1.411556693,99999,99999,0.269253877,0.58061912,31.6227766,31.6227766,37.5732616,41.7717732
Mutant_10_of_purePursuitUSCity,MRIP1_3,47,51,11.82774451,11.82752281,99999,99999,0.322980149,0.322978412,31.6227766,31.6227766,38.0505072,42.3547816
Mutant_10_of_purePursuitUSCity,MRIP1_3,48,111,0.172185133,9.227221105,99999,99999,0.068059635,0.389602494,31.6227766,31.6227766,38.134758,42.9855333
Mutant_10_of_purePursuitUSCity,MRIP1_3,49,61,6.06114157,6.73091105,99999,99999,0.385933616,1.683033625,31.6227766,31.6227766,38.4047618,42.1636059
Mutant_10_of_purePursuitUSCity,MRIP1_3,50,72,0.657647031,5.208402526,99999,99999,0.14470908,1.37260774,31.6227766,31.6227766,37.4521596,41.7628053
Mutant_10_of_purePursuitUSCity,MRIP1_3,51,21,0.004595604,0.004594043,99999,99999,0.000557037,0.000555874,31.6227766,31.6227766,37.619762,41.5417953
Mutant_10_of_purePursuitUSCity,MRIP1_3,52,61,0.195962887,1.351780354,99999,99999,0.052372937,0.275504624,31.6227766,31.6227766,39.3681052,47.2650663
Mutant_10_of_purePursuitUSCity,MRIP1_3,53,31,10.89560481,2.940251134,99999,99999,0.342827733,0.364207795,31.6227766,31.6227766,37.8025072,41.7701469
Mutant_10_of_purePursuitUSCity,MRIP1_3,54,41,4.930722144,4.919606765,99999,99999,0.249515701,0.051303414,31.6227766,31.6227766,37.8397184,42.850754
Mutant_10_of_purePursuitUSCity,MRIP1_3,55,51,0.113692094,0.267191489,99999,99999,0.026827956,0.065111912,31.6227766,31.6227766,37.5757817,43.2953064
Mutant_10_of_purePursuitUSCity,MRIP1_3,56,11,0.004499303,0.004502585,99999,16.5,2.68842E-06,0,31.6227766,31.6227766,37.1292203,20.7937347
Mutant_10_of_purePursuitUSCity,MRIP1_3,57,41,0.227710843,2.176844821,99999,99999,0.052507735,0.362616789,31.6227766,31.6227766,36.7134169,42.0093951
Mutant_10_of_purePursuitUSCity,MRIP1_3,58,51,0.676805802,1.237928823,99999,99999,0.152586374,0.247814542,31.6227766,31.6227766,37.7954915,40.8084428
Mutant_10_of_purePursuitUSCity,MRIP1_3,59,81,22.62339611,22.63825145,99999,99999,1.87949755,2.753595644,31.6227766,31.6227766,36.4968314,40.8301797
Mutant_10_of_purePursuitUSCity,MRIP1_3,60,61,0.506821889,0.552869868,99999,99999,0.081903642,0.096772424,31.6227766,31.6227766,35.1471397,43.5211118
Mutant_10_of_purePursuitUSCity,MRIP1_3,61,61,6.37882533,0.343811351,99999,99999,0.295704941,0.115486682,31.6227766,31.6227766,36.8604081,37.0694618
Mutant_10_of_purePursuitUSCity,MRIP1_3,62,51,22.62323367,22.6593107,99999,45.85,0.436133377,0.484623961,31.6227766,31.6227766,36.5365855,28.280379
Mutant_10_of_purePursuitUSCity,MRIP1_3,63,71,1.311785827,2.420981588,99999,99999,0.243940697,1.073791748,31.6227766,31.6227766,36.3278811,40.3706486
Mutant_10_of_purePursuitUSCity,MRIP1_3,64,51,0.179250771,3.731341056,99999,99999,0.023029037,0.393886955,31.6227766,31.6227766,38.4433956,41.1308728
Mutant_10_of_purePursuitUSCity,MRIP1_3,65,21,0.158684318,2.480608199,99999,99999,0.063014121,0.401390667,31.6227766,31.6227766,36.9037946,40.6982006
Mutant_10_of_purePursuitUSCity,MRIP1_3,66,61,3.438461027,2.951689523,99999,99999,0.34605583,0.401989665,31.6227766,31.6227766,37.0543398,41.369327
Mutant_10_of_purePursuitUSCity,MRIP1_3,67,21,13.7013156,1.191075741,99999,99999,0.280829398,0.371928281,31.6227766,31.6227766,38.4806765,41.5926372
Mutant_10_of_purePursuitUSCity,MRIP1_3,68,112,2.290675655,1.932493369,99999,99999,0.207614608,0.383249191,31.6227766,31.6227766,36.8509378,43.5493937
Mutant_10_of_purePursuitUSCity,MRIP1_3,69,11,0.005473414,0.005402956,99999,99999,0.027813074,9.72714E-05,31.6227766,31.6227766,36.2950723,40.1735809
Mutant_10_of_purePursuitUSCity,MRIP1_3,70,52,12.12198327,2.643660632,99999,99999,0.067027546,0.050079299,31.6227766,31.6227766,38.9786669,41.3368276
Mutant_10_of_purePursuitUSCity,MRIP1_3,71,11,0.032531699,0.045891812,99999,99999,0.016489596,0.029228502,31.6227766,31.6227766,36.7580139,40.5601704
Mutant_10_of_purePursuitUSCity,MRIP1_3,72,51,8.213932668,8.213731336,99999,99999,0.137320612,0.137320363,31.6227766,31.6227766,38.3113523,41.5210544
Mutant_10_of_purePursuitUSCity,MRIP1_3,73,41,4.049003513,2.544089638,99999,99999,0.328995727,0.215170478,31.6227766,31.6227766,37.0101136,41.167832
Mutant_10_of_purePursuitUSCity,MRIP1_3,74,71,0.716757152,6.334989752,99999,99999,0.078659162,0.374154044,31.6227766,31.6227766,38.1821288,41.4166634
Mutant_10_of_purePursuitUSCity,MRIP1_3,75,91,0.120646028,0.206864847,99999,99999,0.030523745,0.030467188,31.6227766,31.6227766,41.6004452,43.2677486
Mutant_10_of_purePursuitUSCity,MRIP1_3,76,11,0.002060447,0.002061023,99999,99999,6.17357E-05,0.000101928,31.6227766,31.6227766,36.5424802,40.1131873
Mutant_10_of_purePursuitUSCity,MRIP1_3,77,61,2.851807728,0.924029268,99999,99999,0.422620924,0.78330906,31.6227766,31.6227766,36.807932,41.128779
Mutant_10_of_purePursuitUSCity,MRIP1_3,78,71,2.797173038,0.243565158,99999,99999,0.13561277,0.037409655,31.6227766,31.6227766,37.9606621,40.8361177
Mutant_10_of_purePursuitUSCity,MRIP1_3,79,41,0.337180746,1.132345579,99999,99999,0.057883514,0.511256475,31.6227766,31.6227766,37.4100421,40.7287163
Mutant_10_of_purePursuitUSCity,MRIP1_3,80,61,5.542281248,5.415387044,99999,99999,2.571980036,3.243435896,31.6227766,31.6227766,36.237144,40.6055721
Mutant_10_of_purePursuitUSCity,MRIP1_3,81,62,0.017654306,1.433163048,99999,99999,0.001490513,0.210629178,31.6227766,31.6227766,35.9813885,40.2233688
Mutant_10_of_purePursuitUSCity,MRIP1_3,82,21,10.42590083,3.518553427,99999,99999,0.007075181,0.18421343,31.6227766,31.6227766,36.368403,41.4542612
Mutant_10_of_purePursuitUSCity,MRIP1_3,83,82,5.458739244,5.458576295,99999,76.74,0.993396261,1.426849623,31.6227766,31.6227766,36.2987264,39.4489339
Mutant_10_of_purePursuitUSCity,MRIP1_3,84,41,5.430242491,3.041297119,99999,99999,0.968209,1.143995237,31.6227766,31.6227766,36.7463899,40.9292506
Mutant_10_of_purePursuitUSCity,MRIP1_3,85,41,1.992688164,2.155237541,99999,51.91,0.34983237,0.719223589,31.6227766,31.6227766,37.0440206,25.6644903
Mutant_10_of_purePursuitUSCity,MRIP1_3,86,31,4.542298381,4.903969364,99999,99999,0.701697144,0.935868033,31.6227766,31.6227766,37.1059001,41.0678331
Mutant_10_of_purePursuitUSCity,MRIP1_3,87,31,0.058301824,1.423922898,99999,99999,0.061536324,0.419686207,31.6227766,31.6227766,37.4990658,36.5419488
Mutant_10_of_purePursuitUSCity,MRIP1_3,88,11,0.023677451,0.032749504,99999,99999,0.00455245,0.009334024,31.6227766,31.6227766,36.4626834,40.2795415
Mutant_10_of_purePursuitUSCity,MRIP1_3,89,62,11.82736686,11.82687729,99999,99999,0.322953371,0.322962352,31.6227766,31.6227766,37.4993552,41.0730789
Mutant_10_of_purePursuitUSCity,MRIP1_3,90,31,14.480427,14.71795435,99999,99999,0.098141234,0.060962098,31.6227766,31.6227766,37.4096089,41.0772093
Mutant_10_of_purePursuitUSCity,MRIP1_3,91,71,0.775605078,2.08934212,99999,99999,0.076146893,0.932341805,31.6227766,31.6227766,37.8599417,44.8964435
Mutant_10_of_purePursuitUSCity,MRIP1_3,92,71,0.159006312,14.71663502,99999,99999,0.004586571,0.063279949,31.6227766,31.6227766,37.5655466,36.8106212
Mutant_10_of_purePursuitUSCity,MRIP1_3,93,71,7.268119996,0.592781454,99999,99999,0.194887769,0.123333224,31.6227766,31.6227766,36.5982078,37.1664019
Mutant_10_of_purePursuitUSCity,MRIP1_3,94,11,0.004513855,0.004514405,99999,99999,2.14264E-05,5.5677E-05,31.6227766,31.6227766,36.8395081,40.5944051
Mutant_10_of_purePursuitUSCity,MRIP1_3,95,71,14.74819347,2.401816621,99999,99999,0.029768653,0.012186068,31.6227766,31.6227766,36.4620821,41.0108351
Mutant_10_of_purePursuitUSCity,MRIP1_3,96,31,0.027897468,0.024875135,99999,99999,0.052046752,0.033421926,31.6227766,31.6227766,38.4050031,40.5442071
Mutant_10_of_purePursuitUSCity,MRIP1_3,97,81,11.68065517,10.4799171,99999,99999,0.385527465,0.232062773,31.6227766,31.6227766,37.9938739,49.8107528
Mutant_10_of_purePursuitUSCity,MRIP1_3,98,21,0.009780384,0.016319156,99999,99999,0.005089764,0.008316498,31.6227766,31.6227766,41.7423254,41.5935572
Mutant_10_of_purePursuitUSCity,MRIP1_3,99,52,0.028175972,0.140173089,99999,99999,0.002855448,0.0139816,31.6227766,31.6227766,36.8254727,41.5216189
Mutant_10_of_purePursuitUSCity,MRIP1_3,100,82,4.564201379,1.557502341,99999,99999,0.418360822,0.237772337,31.6227766,31.6227766,38.069437,42.4597848
Mutant_10_of_purePursuitUSCity,MRIP2,1,51,2.453582763,2.453582763,99999,99999,0.743752315,0.743752315,31.6227766,31.6227766,38.197256,42.0361013
Mutant_10_of_purePursuitUSCity,MRIP2,2,51,1.558167631,1.558167631,99999,99999,1.305145601,1.305145601,2.002810219,31.6227766,38.7443948,37.3142198
Mutant_10_of_purePursuitUSCity,MRIP2,3,41,2.992316631,2.992316631,99999,99999,0.339005721,0.339005721,21.89781876,31.6227766,38.5035022,49.3611308
Mutant_10_of_purePursuitUSCity,MRIP2,4,11,0.003603513,0.003603513,99999,99999,4.54188E-06,4.54188E-06,31.6227766,31.6227766,36.7373379,41.3955682
Mutant_10_of_purePursuitUSCity,MRIP2,5,41,0.029789946,0.029789946,99999,99999,0.052145368,0.052145368,31.6227766,31.6227766,37.9954133,43.0075234
Mutant_10_of_purePursuitUSCity,MRIP2,6,51,1.882180407,1.882180407,99999,99999,0.48703594,0.48703594,31.6227766,31.6227766,38.141628,46.0726947
Mutant_10_of_purePursuitUSCity,MRIP2,7,31,23.35379863,23.35379863,99999,99999,0.088002848,0.088002848,31.6227766,31.6227766,37.7147333,42.4107221
Mutant_10_of_purePursuitUSCity,MRIP2,8,52,0.247134529,0.247134529,99999,99999,0.098043533,0.098043533,6.10628526,31.6227766,37.8259039,42.4882395
Mutant_10_of_purePursuitUSCity,MRIP2,9,51,11.1803588,11.1803588,99999,99999,0.302406237,0.302406237,31.6227766,31.6227766,37.2072575,41.8097419
Mutant_10_of_purePursuitUSCity,MRIP2,10,31,0.019864516,0.019864516,99999,99999,0.01486037,0.01486037,31.6227766,31.6227766,36.9516888,41.3749582
Mutant_10_of_purePursuitUSCity,MRIP2,11,51,10.24225693,10.24225693,99999,99999,0.876965973,0.876965973,23.64158985,31.6227766,37.1698033,41.2466864
Mutant_10_of_purePursuitUSCity,MRIP2,12,32,0.308363715,0.308363715,99999,99999,0.063921662,0.063921662,7.831118192,31.6227766,37.4540879,42.0159539
Mutant_10_of_purePursuitUSCity,MRIP2,13,11,0.00064186,0.007886924,99999,12.03,1.24763E-05,0.000767175,1.831385458,31.6227766,39.92928,20.4717786
Mutant_10_of_purePursuitUSCity,MRIP2,14,61,0.02415351,0.02415351,99999,99999,0.074597086,0.074597086,22.94738995,31.6227766,37.0766686,43.6812794
Mutant_10_of_purePursuitUSCity,MRIP2,15,71,0.164892352,0.164892352,99999,99999,0.005003928,0.005003928,31.6227766,31.6227766,37.4531135,42.8905752
Mutant_10_of_purePursuitUSCity,MRIP2,16,31,22.09663849,22.09663849,99999,99999,0.496187428,0.496187428,18.22239053,31.6227766,38.0410005,40.5097516
Mutant_10_of_purePursuitUSCity,MRIP2,17,41,1.256604164,1.256604164,99999,99999,0.121513941,0.121513941,14.27086872,31.6227766,37.4686403,41.2322788
Mutant_10_of_purePursuitUSCity,MRIP2,18,51,0.260130916,0.260130916,99999,99999,0.025253926,0.025253926,31.6227766,31.6227766,36.3027783,40.5466309
Mutant_10_of_purePursuitUSCity,MRIP2,19,62,0.023152116,0.023152116,99999,99999,0,0,31.6227766,31.6227766,35.7754681,40.3498514
Mutant_10_of_purePursuitUSCity,MRIP2,20,22,7.593315006,7.593315006,99999,99999,0.033475141,0.033475141,31.6227766,31.6227766,36.0705249,40.6695207
Mutant_10_of_purePursuitUSCity,MRIP2,21,21,0.084549104,0.084549104,99999,99999,0.013244978,0.013244978,21.22667322,31.6227766,42.0205867,40.5101028
Mutant_10_of_purePursuitUSCity,MRIP2,22,51,0.678734307,0.678734307,99999,99999,0.013062408,0.013062408,31.6227766,31.6227766,38.0635385,41.9146808
Mutant_10_of_purePursuitUSCity,MRIP2,23,41,1.875258248,1.875258248,99999,99999,0.386366683,0.386366683,16.63519028,31.6227766,37.8887434,42.6764122
Mutant_10_of_purePursuitUSCity,MRIP2,24,71,3.497592495,3.497592495,99999,99999,0.707292257,0.707292257,31.6227766,31.6227766,38.8834702,42.6159823
Mutant_10_of_purePursuitUSCity,MRIP2,25,61,0.005602475,0.005602475,99999,99999,0.039278061,0.039278061,31.6227766,31.6227766,36.6664068,40.9221186
Mutant_10_of_purePursuitUSCity,MRIP2,26,61,3.794895027,3.794895027,99999,99999,0.095054563,0.095054563,0.05,31.6227766,37.1941622,36.5968461
Mutant_10_of_purePursuitUSCity,MRIP2,27,22,1.331399087,1.331399087,99999,99999,0.302892637,0.302892637,16.4618419,31.6227766,37.082206,40.9946894
Mutant_10_of_purePursuitUSCity,MRIP2,28,51,1.748279884,1.747081248,99999,99999,1.08624119,1.086651402,2.000016361,31.6227766,37.3717878,40.9253194
Mutant_10_of_purePursuitUSCity,MRIP2,29,51,2.708734721,2.708734721,99999,99999,0.740255336,0.740255336,1.991555552,31.6227766,37.6597033,41.2481055
Mutant_10_of_purePursuitUSCity,MRIP2,30,62,0.025603356,0.025603356,99999,99999,0.0376942,0.0376942,31.6227766,31.6227766,36.9477003,41.4810307
Mutant_10_of_purePursuitUSCity,MRIP2,31,11,0.002662268,0.002374387,99999,99999,0.007823817,0.0016738,17.22610528,31.6227766,37.092141,41.1079131
Mutant_10_of_purePursuitUSCity,MRIP2,32,62,14.5422871,14.5422871,99999,99999,0.048731052,0.048731052,31.6227766,31.6227766,37.1461969,42.1306167
Mutant_10_of_purePursuitUSCity,MRIP2,33,51,1.630891603,1.630891603,99999,99999,0.407060521,0.407060521,21.91492564,31.6227766,37.6926113,40.9037826
Mutant_10_of_purePursuitUSCity,MRIP2,34,51,1.628588292,1.628588292,99999,99999,0.360663332,0.360663332,31.6227766,31.6227766,37.8924606,38.2587549
Mutant_10_of_purePursuitUSCity,MRIP2,35,71,6.12432616,6.12432616,99999,99999,0.152731249,0.152731249,31.6227766,31.6227766,38.5996306,42.4023695
Mutant_10_of_purePursuitUSCity,MRIP2,36,11,0.002734233,0.005005622,99999,99999,0.003920106,0.002733512,5.141752813,31.6227766,40.5382622,42.6302034
Mutant_10_of_purePursuitUSCity,MRIP2,37,22,10.97730312,10.97730312,99999,99999,0.382023946,0.382023946,31.6227766,31.6227766,36.5138099,40.9409085
Mutant_10_of_purePursuitUSCity,MRIP2,38,61,2.048030429,2.048030429,99999,99999,0.1093834,0.1093834,31.6227766,31.6227766,36.3336347,41.0262444
Mutant_10_of_purePursuitUSCity,MRIP2,39,21,1.024667465,1.03247162,99999,99999,0.078647087,0.077591083,13.6020916,31.6227766,37.7639646,41.6546415
Mutant_10_of_purePursuitUSCity,MRIP2,40,41,4.936926609,4.936926609,99999,99999,0.835397034,0.835397034,28.22692246,31.6227766,36.7901674,41.6784222
Mutant_10_of_purePursuitUSCity,MRIP2,41,51,0.46232803,0.46232803,99999,99999,0.042706873,0.042706873,31.6227766,31.6227766,37.2716413,41.4280976
Mutant_10_of_purePursuitUSCity,MRIP2,42,71,1.159674992,1.159674992,99999,99999,0.117947744,0.117947744,31.6227766,31.6227766,36.225322,41.5116883
Mutant_10_of_purePursuitUSCity,MRIP2,43,81,2.152227581,2.152227581,99999,99999,0.606737123,0.606737123,31.6227766,31.6227766,36.9879697,40.962683
Mutant_10_of_purePursuitUSCity,MRIP2,44,11,0.000581389,0.000581389,8.42,8.42,0.000579271,0.000579271,1.291920458,31.6227766,15.7118735,18.6745184
Mutant_10_of_purePursuitUSCity,MRIP2,45,81,0.593976526,0.593976526,99999,99999,0.190813114,0.190813114,31.6227766,31.6227766,37.4156888,44.7011704
Mutant_10_of_purePursuitUSCity,MRIP2,46,92,1.239794418,1.239794418,99999,99999,0.269253877,0.269253877,17.94456336,31.6227766,37.0167228,41.1894151
Mutant_10_of_purePursuitUSCity,MRIP2,47,51,11.82774451,11.82774451,99999,99999,0.322980149,0.322980149,0.005640079,31.6227766,37.8177564,42.0912115
Mutant_10_of_purePursuitUSCity,MRIP2,48,111,0.172185133,0.172185133,99999,99999,0.068059635,0.068059635,21.12904109,31.6227766,38.1100451,43.66986
Mutant_10_of_purePursuitUSCity,MRIP2,49,61,6.06114157,6.06114157,99999,99999,0.385933616,0.385933616,12.60421637,31.6227766,37.1888854,41.5685813
Mutant_10_of_purePursuitUSCity,MRIP2,50,72,0.657647031,0.657647031,99999,99999,0.14470908,0.14470908,31.6227766,31.6227766,37.258635,41.6949416
Mutant_10_of_purePursuitUSCity,MRIP2,51,21,0.004595604,0.004595432,99999,99999,0.000557037,0.001179659,6.451080585,31.6227766,36.8563052,42.0373992
Mutant_10_of_purePursuitUSCity,MRIP2,52,61,0.195962887,0.195962887,99999,99999,0.052372937,0.052372937,27.0593946,31.6227766,39.9332431,42.8950308
Mutant_10_of_purePursuitUSCity,MRIP2,53,31,10.89560481,10.89560481,99999,99999,0.342827733,0.342827733,31.6227766,31.6227766,36.8781203,41.3424251
Mutant_10_of_purePursuitUSCity,MRIP2,54,41,4.930722144,4.930722144,99999,99999,0.249515701,0.249515701,31.6227766,31.6227766,37.7688563,41.8561851
Mutant_10_of_purePursuitUSCity,MRIP2,55,51,0.113692094,0.113692094,99999,99999,0.026827956,0.026827956,16.29580814,31.6227766,38.5409163,42.9589099
Mutant_10_of_purePursuitUSCity,MRIP2,56,11,0.004499303,0.004658551,99999,22.24,2.68842E-06,0.001289429,13.44685569,31.6227766,37.0104544,22.6024484
Mutant_10_of_purePursuitUSCity,MRIP2,57,41,0.227710843,0.227710843,99999,99999,0.052507735,0.052507735,5.827906751,31.6227766,38.5026981,43.0683958
Mutant_10_of_purePursuitUSCity,MRIP2,58,51,0.676805802,0.676805802,99999,99999,0.152586374,0.152586374,31.6227766,31.6227766,37.4520561,41.888689
Mutant_10_of_purePursuitUSCity,MRIP2,59,81,22.62339611,22.62339611,99999,99999,1.87949755,1.87949755,23.17338526,31.6227766,37.5924853,42.3388687
Mutant_10_of_purePursuitUSCity,MRIP2,60,61,0.506821889,0.506821889,99999,99999,0.081903642,0.081903642,31.6227766,31.6227766,35.7399747,46.0603764
Mutant_10_of_purePursuitUSCity,MRIP2,61,61,6.37882533,6.37882533,99999,99999,0.295704941,0.295704941,31.6227766,31.6227766,37.2566401,36.8244098
Mutant_10_of_purePursuitUSCity,MRIP2,62,51,22.62323367,22.62323367,99999,99999,0.436133377,0.436133377,2.02150227,31.6227766,36.0343167,41.2635028
Mutant_10_of_purePursuitUSCity,MRIP2,63,71,1.311785827,1.311785827,99999,99999,0.243940697,0.243940697,31.6227766,31.6227766,38.0465517,42.3240717
Mutant_10_of_purePursuitUSCity,MRIP2,64,51,0.179250771,0.179250771,99999,99999,0.023029037,0.023029037,4.698463871,31.6227766,38.9395135,41.90647
Mutant_10_of_purePursuitUSCity,MRIP2,65,21,0.158684318,0.158684318,99999,99999,0.063014121,0.063014121,31.6227766,31.6227766,37.4377854,42.0631066
Mutant_10_of_purePursuitUSCity,MRIP2,66,61,3.438461027,3.438461027,99999,99999,0.34605583,0.34605583,31.6227766,31.6227766,36.9248763,41.4537705
Mutant_10_of_purePursuitUSCity,MRIP2,67,21,13.7013156,13.7013156,99999,99999,0.280829398,0.280829398,31.6227766,31.6227766,41.7286298,40.7992068
Mutant_10_of_purePursuitUSCity,MRIP2,68,112,2.290675655,2.290675655,99999,99999,0.207614608,0.207614608,23.69652961,31.6227766,37.6248196,42.2722533
